time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1995-09-23T16:05:49.560Z,-5.561,104.062,45.4,6,mw,,,,0.9,us,usp00073v8,2017-04-26T17:51:01.062Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-09-23T02:34:12.780Z,-5.968,146.635,27.1,6,mw,,,,1,us,usp00073uc,2017-04-26T17:51:00.421Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-09-22T05:39:30.530Z,-6.053,146.543,45.2,6.2,mw,,,,1.1,us,usp00073s6,2017-04-26T17:50:59.149Z,"eastern New Guinea region, Papua New Guinea",earthquake,,2.8,,,reviewed,us,hrv
1995-09-18T06:56:31.290Z,-6.925,128.968,180.6,6,mw,,,,1.2,us,usp00073ht,2016-11-09T23:31:03.157Z,Banda Sea,earthquake,,,,,reviewed,us,hrv
1995-09-16T01:03:36.930Z,-6.323,155.207,151,6.1,mw,,,,1.1,us,usp00073eb,2016-11-10T00:46:04.612Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-08-26T06:57:16.630Z,-5.643,153.541,17.3,6,mw,,,,1.2,us,usp00072f6,2016-11-10T00:44:00.538Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-08-17T10:01:25.990Z,-5.168,153.447,21,6.4,mw,,,,1.2,us,usp00071yq,2016-11-10T00:43:08.044Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-08-17T00:15:50.470Z,-5.934,154.213,14.1,6.4,mw,,,,1.1,us,usp00071xs,2016-11-10T00:43:07.464Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-08-16T23:10:23.980Z,-5.771,154.347,33,7.2,mw,,,,1.2,us,usp00071xh,2017-04-26T17:50:54.115Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-08-16T16:24:26.520Z,-5.429,153.773,18.7,6.6,mw,,,,1.1,us,usp00071ww,2016-11-09T23:15:52.597Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-08-16T10:27:28.630Z,-5.799,154.178,30.1,7.7,mw,,,,1.3,us,usp00071w4,2018-10-17T17:08:13.858Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-08-14T04:37:17.500Z,-4.836,151.515,127.9,6.7,mw,,,,1,us,usp00071ty,2017-04-26T17:50:52.117Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-08-07T19:44:25.430Z,4.041,143.77,12.6,6.2,mw,,,,1.3,us,usp00071js,2016-11-10T00:42:20.345Z,Federated States of Micronesia region,earthquake,,,,,reviewed,us,hrv
1995-07-26T23:42:02.780Z,2.534,127.681,65.4,6.4,mwb,,,,1.1,us,usp000710t,2016-11-10T00:41:14.843Z,Molucca Sea,earthquake,,,,,reviewed,us,us
1995-06-25T02:10:39.770Z,-3.321,150.458,32.3,6.2,mw,,,,1,us,usp0006znp,2016-11-10T00:38:41.034Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-06-24T06:58:06.690Z,-3.959,153.93,386,6.8,mw,,,,1,us,usp0006zmh,2016-11-10T00:38:33.431Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-05-29T07:29:45.740Z,-10.246,164.001,26.4,6.3,mwb,,,,1.1,us,usp0006y8s,2016-11-10T00:36:22.347Z,Santa Cruz Islands region,earthquake,,,,,reviewed,us,us
1995-05-22T04:02:55.090Z,-9.662,151.507,29.8,6.1,mw,,,,1.1,us,usp0006xuh,2016-11-10T00:35:41.537Z,D'Entrecasteaux Islands region,earthquake,,,,,reviewed,us,hrv
1995-05-14T11:33:18.870Z,-8.378,125.127,11.2,6.9,mw,,,,1.4,us,usp0006xbu,2017-04-26T17:50:24.489Z,East Timor region,earthquake,,,,,reviewed,us,hrv
1995-05-08T18:08:06.290Z,11.465,125.962,12,6.4,mw,,,,1.1,us,usp0006x32,2017-04-26T17:50:23.148Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-05-05T04:39:10.630Z,12.637,125.238,33,6.1,ms,,,,0.9,us,usp0006wwb,2017-04-26T17:50:21.181Z,"Samar, Philippines",earthquake,,,,3,reviewed,us,us
1995-05-05T03:53:45.050Z,12.626,125.297,16,7.1,mw,,,,0.9,us,usp0006ww5,2017-04-26T17:50:20.494Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-05-04T02:18:47.920Z,1.889,128.478,23.4,6.1,mwb,,,,1.1,us,usp0006wtr,2017-04-26T17:50:19.759Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1995-04-29T09:43:57.770Z,11.853,125.982,15,6.1,mwb,,,,1.1,us,usp0006whs,2016-11-09T22:24:49.004Z,"Samar, Philippines",earthquake,,,,,reviewed,us,us
1995-04-25T06:15:00.370Z,-5.902,147.417,22.1,6,mwb,,,,1,us,usp0006wan,2017-04-26T17:50:16.416Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1995-04-23T06:38:11.200Z,5.954,123.818,530.5,6.1,mw,,,,1.2,us,usp0006w67,2016-11-09T22:22:02.524Z,Celebes Sea,earthquake,,,,,reviewed,us,hrv
1995-04-23T05:08:01.970Z,12.39,125.396,24.1,6.8,mw,,,,1,us,usp0006w5w,2017-04-26T17:50:14.997Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-04-21T05:17:01.330Z,12.047,125.92,27.4,6.8,mw,,,,1.1,us,usp0006w0m,2017-04-26T17:50:14.311Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-04-21T00:34:46.090Z,12.059,125.58,20.7,7.2,mw,,,,1.2,us,usp0006vz9,2017-04-26T17:50:13.630Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-04-21T00:30:10.820Z,11.925,125.564,17.4,6.8,mw,,,,1,us,usp0006vz8,2017-04-26T17:50:12.936Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-04-21T00:09:54.360Z,12.011,125.656,20.1,6.9,mw,,,,1,us,usp0006vz4,2017-04-26T17:50:12.276Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-04-21T00:02:48.410Z,11.973,125.688,27.6,6,mw,,,,0.9,us,usp0006vz3,2017-04-26T17:50:11.619Z,"Samar, Philippines",earthquake,,,,,reviewed,us,hrv
1995-04-20T08:45:11.670Z,6.279,126.777,94.1,6.6,mwb,,,,1.1,us,usp0006vxw,2016-11-10T00:32:01.806Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1995-04-18T03:49:37.070Z,-2.061,140.457,20.2,6.1,mw,,,,0.9,us,usp0006vuj,2016-11-09T22:19:57.890Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-03-19T23:53:14.920Z,-4.183,135.109,33,6.9,mw,,,,1.4,us,usp0006uef,2017-04-26T17:50:07.181Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-03-19T18:34:04.480Z,-4.231,135.013,19.2,6.1,mw,,,,1.2,us,usp0006ue3,2017-04-26T17:50:06.523Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-03-12T12:09:41.760Z,-5.346,146.731,217,6,mw,,,,1,us,usp0006u3g,2016-11-09T22:04:07.333Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1995-03-06T18:43:40.150Z,2.69,118.226,16.7,6.1,mwb,,,,1.1,us,usp0006tw5,2017-04-13T22:07:23.128Z,Celebes Sea,earthquake,,,,,reviewed,us,us
1995-02-19T00:17:45.190Z,5.244,126.265,75.8,6,mw,,,,1.1,us,usp0006t5t,2016-11-09T21:55:07.827Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,hrv
1995-02-13T15:04:24.080Z,-1.318,127.438,14.2,6.7,mw,,,,1.2,us,usp0006svx,2017-04-26T17:50:01.266Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-02-13T12:29:53.080Z,-1.31,127.429,17.2,6.3,mwb,,,,1.1,us,usp0006sv9,2017-04-26T17:50:00.691Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
1995-02-13T08:43:37.250Z,-1.278,127.444,14.2,6.3,mw,,,,1.1,us,usp0006sur,2017-04-26T17:50:00.117Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-02-02T19:50:47.950Z,-6.234,148.795,57.8,6,mw,,,,1,us,usp0006s98,2016-11-09T21:47:52.152Z,"New Britain region, Papua New Guinea",earthquake,,2.6,,,reviewed,us,hrv
1995-01-27T20:16:52.170Z,-4.434,134.476,22.3,6.8,mw,,,,1.2,us,usp0006rzb,2017-04-26T17:49:55.709Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1995-01-24T22:36:34.190Z,-5.902,154.492,24.5,6.2,mwb,,,,1.1,us,usp0006rum,2017-04-26T17:49:55.052Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1995-01-21T07:30:22.950Z,2.563,126.882,42.2,6.2,mw,,,,1.1,us,usp0006rp7,2016-11-10T00:24:12.346Z,Molucca Sea,earthquake,,3.6,,,reviewed,us,hrv
1995-01-15T23:59:26.160Z,-5.246,152.04,62.2,6,mw,,,,0.9,us,usp0006rd9,2016-11-10T00:23:34.100Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1994-12-14T07:28:53.250Z,-9.519,159.411,16.3,6.1,mw,,,,1,us,usp0006q1e,2017-04-26T17:49:48.125Z,Solomon Islands,earthquake,,,,,reviewed,us,hrv
1994-11-20T18:34:34.490Z,4.33,97.591,153.4,6.1,mwb,,,,1.3,us,usp0006nz3,2016-11-10T00:00:38.811Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1994-11-20T16:59:05.630Z,-2.001,135.932,16,6.3,mwb,,,,1.1,us,usp0006nyy,2017-04-26T17:49:44.577Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1994-11-15T20:18:11.310Z,-5.589,110.186,560.6,6.5,mw,,,,0.9,us,usp0006npt,2016-11-10T00:52:08.617Z,Java Sea,earthquake,,,,,reviewed,us,hrv
1994-11-14T19:15:30.660Z,13.525,121.067,31.5,7.1,mw,,,,1.1,us,usp0006nn2,2017-04-26T17:49:42.681Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
1994-10-31T11:48:13.920Z,3.019,96.192,29.4,6.2,mw,,,,1.1,us,usp0006myc,2016-11-10T00:50:33.593Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-10-15T00:39:25.490Z,-3.804,152.148,8.8,6.1,mwb,,,,1.1,us,usp0006m4k,2017-04-26T17:49:39.483Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1994-10-13T05:04:24.980Z,-1.212,127.912,10.7,6.4,mwb,,,,1.3,us,usp0006m1p,2017-04-26T17:49:38.906Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
1994-10-12T06:43:39.730Z,13.773,124.529,15.7,6.4,mwb,,,,1.2,us,usp0006m04,2017-04-26T17:49:38.246Z,"Catanduanes, Philippines",earthquake,,,,,reviewed,us,us
1994-10-08T21:44:07.210Z,-1.258,127.98,16.6,6.8,mwb,,,,1.2,us,usp0006ktd,2017-04-26T17:49:35.767Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
1994-09-28T17:33:58.210Z,-5.731,110.364,628.2,6,mw,,,,0.9,us,usp0006k58,2016-11-09T23:35:43.893Z,Java Sea,earthquake,,,,,reviewed,us,hrv
1994-09-28T16:39:51.670Z,-5.786,110.352,637.5,6.6,mw,,,,1,us,usp0006k55,2016-11-09T23:35:43.397Z,Java Sea,earthquake,,,,,reviewed,us,hrv
1994-09-23T07:59:38.920Z,-3.379,148.537,33,6.1,mw,,,,1.2,us,usp0006jw6,2016-11-09T23:33:12.862Z,Bismarck Sea,earthquake,,,,,reviewed,us,hrv
1994-08-30T19:42:46.510Z,-6.965,124.111,595.6,6.2,mw,,,,1,us,usp0006hqe,2016-11-09T23:22:11.975Z,Banda Sea,earthquake,,,,,reviewed,us,hrv
1994-08-04T22:15:37.770Z,-6.338,131.575,33,6.2,mw,,,,0.9,us,usp0006gj0,2016-11-10T00:42:01.138Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-07-22T16:57:48.420Z,-7.777,158.417,19.2,6,mw,,,,1,us,usp0006g05,2017-04-26T17:49:20.904Z,Solomon Islands,earthquake,,,,,reviewed,us,hrv
1994-07-13T11:45:23.360Z,-7.532,127.77,158.8,6.5,mw,,,,1.1,us,usp0006fkv,2016-11-10T00:40:14.280Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-15T10:28:50.600Z,-10.168,113.749,28.8,6.1,mw,,,,1.4,us,usp0006eb0,2016-11-09T22:46:10.932Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-15T09:22:57.220Z,-10.335,113.66,19.9,6.2,mwb,,,,1.4,us,usp0006eaw,2016-11-10T00:37:43.990Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
1994-06-13T21:15:02.650Z,-5.472,151.841,17.5,6.2,mw,,,,1.1,us,usp0006e7r,2017-04-26T17:49:09.826Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1994-06-09T16:22:22.090Z,13.259,124.281,75.9,6.2,mw,,,,1.1,us,usp0006e0f,2016-11-09T22:43:06.214Z,"Catanduanes, Philippines",earthquake,,,,,reviewed,us,hrv
1994-06-05T01:45:02.160Z,-10.349,113.398,25.9,6.1,mw,,,,1.3,us,usp0006drj,2016-11-10T00:36:54.682Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-04T00:57:50.660Z,-10.777,113.366,11.2,6.5,mw,,,,1.2,us,usp0006dp4,2016-11-10T00:36:51.066Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-03T21:06:59.880Z,-10.362,112.892,25.9,6.6,mw,,,,1.2,us,usp0006dnc,2016-11-10T00:36:47.475Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-06-02T18:17:34.020Z,-10.477,112.835,18.4,7.8,mw,,,,1.1,us,usp0006djk,2018-10-17T17:07:30.401Z,"south of Java, Indonesia",earthquake,,4,,,reviewed,us,hrv
1994-05-25T04:03:41.260Z,-4.199,135.489,33,6.5,mwb,,,,1.2,us,usp0006d2j,2017-04-26T17:49:04.355Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1994-05-11T21:14:33.760Z,-2.056,99.669,28,6.1,mwb,,,,1.1,us,usp0006ce0,2017-04-26T17:48:58.998Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,us
1994-05-11T08:18:15.670Z,-2.008,99.77,20.5,6.5,mwb,,,,1,us,usp0006cd7,2017-04-26T17:48:58.402Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,us
1994-05-02T17:14:00.880Z,-1.116,97.487,15.1,6.1,mw,,,,1,us,usp0006bxg,2016-11-10T00:33:09.622Z,"southwest of Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-04-27T14:11:45.150Z,13.074,119.545,9.7,6,mw,,,,1.1,us,usp0006br0,2016-11-09T22:23:56.337Z,Philippine Islands region,earthquake,,,,,reviewed,us,hrv
1994-04-21T03:51:44.560Z,-5.702,154.12,28,6.7,mw,,,,1.1,us,usp0006bdm,2017-04-26T17:48:52.571Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1994-04-18T17:29:54.140Z,-6.47,154.934,26.3,6.7,mwb,,,,1.2,us,usp0006b9h,2017-04-26T17:48:51.954Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1994-04-13T22:22:29.900Z,-3.136,135.968,28.5,6.5,mw,,,,1.1,us,usp0006b1z,2017-04-26T17:48:50.765Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-02-20T01:54:35.760Z,2.059,126.475,28.4,6,mw,,,,1.1,us,usp00068rg,2016-11-09T21:55:32.420Z,Molucca Sea,earthquake,,,,,reviewed,us,hrv
1994-02-15T17:07:43.800Z,-4.967,104.302,23.1,6.9,mw,,,,1.3,us,usp00068jd,2017-04-26T17:48:41.109Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-02-01T22:14:23.340Z,-11.315,163.863,37.7,6.1,mw,,,,1.1,us,usp00067va,2016-11-09T21:47:30.409Z,Solomon Islands,earthquake,,,,,reviewed,us,hrv
1994-01-21T18:00:17.670Z,-4.859,103.664,89.9,6,mw,,,,0.9,us,usp000675u,2016-11-10T00:24:11.721Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-01-21T02:24:29.960Z,1.015,127.733,19.9,7,mwb,,,,1.2,us,usp0006744,2017-04-26T17:48:36.904Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1994-01-19T01:53:34.900Z,-3.176,135.97,23.2,6.8,mw,,,,1.2,us,usp00066x3,2017-04-26T17:48:35.668Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1994-01-04T19:31:59.880Z,-4.301,135.145,11,6,mwb,,,,1.1,us,usp000660z,2017-04-26T17:48:30.323Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1993-12-20T13:56:14.870Z,-6.876,131.34,7.7,6.3,mwb,,,,1.2,us,usp00065d4,2017-04-13T22:06:09.850Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,us
1993-12-09T11:38:27.960Z,0.425,125.891,15.9,6.8,mw,,,,1.2,us,usp00064wp,2016-11-10T00:54:30.378Z,Molucca Sea,earthquake,,,,,reviewed,us,hrv
1993-12-09T04:32:19.520Z,0.486,125.995,14.5,6.9,mw,,,,1.2,us,usp00064w3,2016-11-10T00:54:29.809Z,Molucca Sea,earthquake,,,,,reviewed,us,hrv
1993-11-26T23:20:04.170Z,-9.597,158.148,17.1,6.2,mw,,,,1.1,us,usp000649r,2016-11-10T00:53:19.949Z,Solomon Islands,earthquake,,,,,reviewed,us,hrv
1993-11-11T10:13:55.320Z,-4.543,153.147,45.8,6,mw,,,,1,us,usp00063hb,2016-11-09T23:56:30.351Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-11-05T22:37:20.180Z,-3.188,148.339,14.4,6.2,mw,,,,1.2,us,usp0006382,2016-11-10T00:51:04.826Z,Bismarck Sea,earthquake,,,,,reviewed,us,hrv
1993-10-25T11:59:48.030Z,-5.858,146.016,26.5,6.1,ms,,,,1.2,us,usp00062nf,2017-04-26T17:48:18.989Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,3,reviewed,us,us
1993-10-25T10:27:04.510Z,-5.909,145.99,30.4,6.7,mwb,,,,1.2,us,usp00062n7,2017-04-26T17:48:18.395Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1993-10-16T03:05:30.300Z,-5.898,146.202,27.1,6.3,mwb,,,,1,us,usp000622n,2017-04-26T17:48:14.609Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1993-10-13T05:50:42.580Z,-6.013,146.061,33,6,mw,,,,1.2,us,usp00061wh,2017-04-26T17:48:14.048Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-10-13T03:07:30.990Z,-5.932,146.153,33,6.5,mw,,,,1.2,us,usp00061w6,2017-04-26T17:48:13.469Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-10-13T02:06:00.340Z,-5.889,146.02,25.3,6.9,mw,,,,1.3,us,usp00061w1,2017-04-26T17:48:12.857Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-10-05T05:09:45.760Z,-6.13,128.965,13.1,6.6,mwb,,,,1.2,us,usp00061gr,2016-11-10T00:47:54.894Z,Banda Sea,earthquake,,,,,reviewed,us,us
1993-10-02T16:02:00.710Z,-3.444,148.805,36.8,6,mw,,,,1.1,us,usp00061ck,2016-11-09T23:37:36.890Z,Bismarck Sea,earthquake,,,,,reviewed,us,hrv
1993-09-29T11:16:03.540Z,0.494,121.528,96.6,6.4,mw,,,,1.2,us,usp000617r,2017-04-26T17:48:09.999Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-09-26T03:31:14.630Z,9.997,138.222,10,6.3,mw,,,,1.1,us,usp0006122,2016-11-10T00:46:58.900Z,"State of Yap, Federated States of Micronesia",earthquake,,,,,reviewed,us,hrv
1993-09-22T12:37:03.520Z,-6.47,154.901,27.5,6.1,mwb,,,,1,us,usp00060v8,2017-04-26T17:48:09.372Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1993-09-06T03:56:00.100Z,-4.641,153.231,49,6.6,mw,,,,0.9,us,usp0005ztm,2017-04-26T17:48:05.170Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-09-04T21:39:33.840Z,-9.571,122.528,32.5,6.2,mw,,,,1.3,us,usp0005zrt,2016-11-09T23:24:29.797Z,Savu Sea,earthquake,,3.1,,,reviewed,us,hrv
1993-09-01T14:03:19.160Z,2.986,96.122,34,6.3,mw,,,,1.2,us,usp0005zk8,2017-04-26T17:48:03.988Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-08-20T05:06:53.850Z,-5.997,142.743,14.6,6.2,mwb,,,,1.1,us,usp0005yw6,2017-04-26T17:48:02.092Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
1993-08-16T04:33:48.440Z,12.966,144.972,18.3,6,mw,,,,1.3,us,usp0005ymw,2016-11-09T23:15:46.931Z,Guam region,earthquake,,,,,reviewed,us,hrv
1993-08-11T14:17:37.720Z,13.178,145.651,21.6,6.2,mwb,,,,1.3,us,usp0005yc3,2016-11-10T00:42:40.447Z,Guam region,earthquake,,,,,reviewed,us,us
1993-08-08T08:34:24.930Z,12.982,144.801,59.3,7.8,mw,,,,1.1,us,usp0005y3k,2018-10-17T17:07:21.812Z,Guam region,earthquake,,,,,reviewed,us,hrv
1993-08-04T11:31:18.030Z,-1.629,99.615,31.6,6.5,mwb,,,,1,us,usp0005xxx,2017-04-26T17:47:57.887Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,us
1993-07-28T18:07:48.260Z,-5.573,154.132,25.9,6.2,mwb,,,,1.1,us,usp0005xjh,2017-04-13T22:05:38.162Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
1993-06-15T13:06:34.280Z,-4.991,145.459,227.2,6.2,mw,,,,0.9,us,usp0005umf,2016-11-09T22:46:09.887Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-06-12T18:26:42.220Z,-4.375,135.118,9.9,6.1,mwb,,,,1.2,us,usp0005uf9,2017-04-26T17:47:51.555Z,"near the south coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
1993-06-12T05:45:21.210Z,-11.14,162.937,14.9,6.1,mwb,,,,1.2,us,usp0005ue3,2016-11-09T22:44:41.607Z,Solomon Islands,earthquake,,,,,reviewed,us,us
1993-06-06T13:23:20.860Z,15.823,146.595,13.5,6.5,mwb,,,,1.2,us,usp0005u48,2016-11-09T22:41:55.426Z,"Saipan region, Northern Mariana Islands",earthquake,,,,,reviewed,us,us
1993-06-04T10:49:33.650Z,3.734,128.497,20.4,6,mw,,,,1.2,us,usp0005u02,2016-11-09T22:41:02.097Z,"north of Halmahera, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-05-30T17:08:53.950Z,1.546,127.207,80.9,6.1,mwb,,,,1,us,usp0005ts9,2016-11-09T22:38:54.213Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
1993-05-17T16:02:53.120Z,-5.343,151.985,17.3,6.4,mw,,,,1.1,us,usp0005sym,2017-04-26T17:47:47.444Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1993-05-11T18:26:51.320Z,7.219,126.57,58.7,7,mwb,,,,1.1,us,usp0005sm4,2017-04-26T17:47:41.418Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
1993-04-19T21:01:48.940Z,4.015,128.204,23.6,6.8,mw,,,,1.2,us,usp0005reu,2016-11-10T00:31:58.209Z,"north of Halmahera, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-03-06T16:26:56.960Z,-11.062,163.386,25.3,6.7,mw,,,,1.1,us,usp0005p35,2016-11-10T00:27:59.791Z,Solomon Islands,earthquake,,,,,reviewed,us,hrv
1993-03-06T05:50:02.750Z,-11.025,163.921,27.5,6,ms,,,,1.3,us,usp0005p2g,2015-05-13T18:53:32.000Z,Solomon Islands,earthquake,,,,30,reviewed,us,us
1993-03-06T03:05:49.870Z,-10.972,164.181,20.4,7.1,mwb,,,,1.2,us,usp0005p26,2016-11-10T00:27:58.759Z,Santa Cruz Islands region,earthquake,,,,,reviewed,us,us
1993-03-01T01:39:27.880Z,-3.744,138.536,88.8,6.2,mwb,,,,1,us,usp0005nte,2016-11-10T00:27:30.263Z,"Papua, Indonesia",earthquake,,,,,reviewed,us,us
1993-01-20T17:31:15.570Z,-7.205,128.566,33,6.4,mw,,,,1.2,us,usp0005m0k,2017-04-13T22:05:13.975Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,hrv
1993-01-20T02:30:54.730Z,3.144,97.633,67.8,6.2,mwb,,,,1.1,us,usp0005kzq,2017-04-26T17:47:28.068Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
1992-12-27T21:49:04.470Z,-6.087,113.05,600.9,6,mw,,,,0.9,us,usp0005jyn,2016-11-10T00:18:19.021Z,"Java, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-12-20T20:52:47.280Z,-6.582,130.393,77.7,7.3,mw,,,,1.2,us,usp0005jjt,2017-04-26T17:47:23.876Z,Banda Sea,earthquake,,,,,reviewed,us,hrv
1992-12-18T03:14:04.240Z,-6.487,147.144,29.3,6.1,mw,,,,1,us,usp0005jfb,2017-04-26T17:47:23.288Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1992-12-12T06:38:29.490Z,-8.517,121.928,20.8,6.1,mb,,,,1.1,us,usp0005j5f,2017-04-26T17:47:22.093Z,"Flores region, Indonesia",earthquake,,,,67,reviewed,us,us
1992-12-12T05:29:26.350Z,-8.48,121.896,27.7,7.8,mw,,,,1.4,us,usp0005j5a,2018-10-17T17:06:48.579Z,"Flores region, Indonesia",earthquake,,,,,reviewed,us,hrv
1992-11-05T19:53:22.970Z,-5.263,152.575,19.8,6.2,mw,,,,1.2,us,usp0005gbw,2016-11-10T00:51:04.213Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,hrv
1992-10-31T14:46:27.010Z,-2.298,141.256,28.9,6.1,ms,,,,1,us,usp0005g4f,2015-05-13T18:53:32.000Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,23,reviewed,us,us
